"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"variant_YKL210W_2625_guide_chrXI_+_41785",1635.10625918807,0.0462620389179316,0.0880613943697816,0,1,1
"variant_YLR190W_870_guide_chrXII_+_536087",7890.02621382883,0.0290166475754201,0.0426102469790218,0,1,1
"variant_YKL195W_84_guide_chrXI_-_75903",33977.3043099247,0.1290220674533,0.03705563095476,0,1,1
"variant_YAL026C_1971_guide_chrI_+_97721",3335.33179475233,0.0728334336222268,0.0560995785649609,0,1,1
"variant_YPL131W_30_guide_chrXVI_-_303151",4808.66195380463,-9.25971506823862e-05,0.0531142412568345,0,1,1
"variant_YDL140C_1992_guide_chrIV_-_208567",1803.35700733652,-0.154213058756768,0.0777084478311316,0,1,1
"variant_YGL040C_768_guide_chrVII_-_419785",11558.5700637417,0.0672285095646092,0.0479627816415539,0,1,1
"variant_YER171W_2010_guide_chrV_+_529095",16188.9282659263,0.145780602921499,0.0425877960224128,0,1,1
"neutral_YMR116C_882_guide_chrXIII_-_499528",24351.5338831175,-0.0950658240795778,0.0351610529262668,0,1,1
"variant_YLL008W_1695_guide_chrXII_-_133422",33821.8458974329,0.175841553660924,0.0334781649344599,0,1,1
"variant_YOR116C_225_guide_chrXV_-_543915",61678.9014049019,-0.371520943197585,0.0251151515111665,0,1,1
"neutral_YGL169W_561_guide_chrVII_-_186621",39792.0602110952,0.344632727902169,0.0266760014221364,0,1,1
"variant_YCR012W_1014_guide_chrIII_-_138759",1534.29019180881,0.355668141928247,0.0820387723459619,0,1,1
"neutral_YHR070W_831_guide_chrVIII_-_235713",66417.4665798924,0.0781902907379975,0.0279551195672311,0,1,1
"variant_YAL026C_2916_guide_chrI_-_96780",6964.26372660557,0.709085984837313,0.0449406685887947,2.87236458403511,0.00407412643888033,0.120308345661563
"variant_YHR020W_999_guide_chrVIII_-_144992",6172.9533210474,0.0649711723525962,0.0434210698161205,0,1,1
"variant_YER019W_570_guide_chrV_-_193374",115191.114200139,0.134239157933186,0.0255152769646908,0,1,1
"variant_YJR016C_1542_guide_chrX_-_464661",26855.8117521556,-0.159961478722665,0.0333116524517308,0,1,1
"variant_YLR347C_1182_guide_chrXII_+_825224",17051.7915233674,0.199914079207339,0.0341334807519656,0,1,1
"variant_YHR178W_591_guide_chrVIII_-_459889",663.684930176686,0.847197998974673,0.127759282700687,2.09141749488889,0.0364906552552944,0.723172902396662
"variant_YPL082C_2565_guide_chrXVI_+_401518",6051.49885325985,-0.0116408476763503,0.046980832169167,0,1,1
"variant_YER125W_1131_guide_chrV_-_411323",3419.0503015414,0.246235281933608,0.0600362336283982,0,1,1
"neutral_YLR355C_717_guide_chrXII_+_838529",13337.1848889633,0.124802525982571,0.0339138538337346,0,1,1
"variant_YGL022W_231_guide_chrVII_+_452633",442.632858800466,0.629566503311451,0.146334688110899,0.338720121328219,0.734820581172787,1
"variant_YHR062C_534_guide_chrVIII_-_223218",105782.894761151,-0.0259054330415409,0.0365649117180803,0,1,1
"neutral_YHR059W_12_guide_chrVIII_+_220116",9324.43987918812,-0.0613742923979724,0.0371391627003443,0,1,1
"variant_YIL078W_1800_guide_chrIX_+_214303",25030.8201840472,-0.0358310622140392,0.0297092057239531,0,1,1
"variant_YLR032W_2871_guide_chrXII_-_207868",2926.8221584934,-0.0952437828848486,0.067251380285837,0,1,1
"variant_YHR072W_1638_guide_chrVIII_+_240732",4390.86878403265,0.129770157711248,0.0541879749490113,0,1,1
"variant_YJR123W_441_guide_chrX_+_652343",8899.45341033739,0.467266330247907,0.0451524904278876,0,1,1
"variant_YOL021C_1302_guide_chrXV_+_284127",5184.19649506527,0.0117956608740677,0.0514125747833017,0,1,1
"variant_YDR332W_1134_guide_chrIV_-_1132136",8178.29318570656,0.28943461293513,0.0437190700550999,0,1,1
"variant_YNL216W_882_guide_chrXIV_+_242569",11231.1145182357,0.465726847800984,0.0361988078396609,0,1,1
"variant_YER023W_435_guide_chrV_+_201508",22470.5845955883,0.124432213039406,0.0304467341435961,0,1,1
"neutral_YBR243C_87_guide_chrII_-_706704",2338.56744354501,0.136606136700197,0.0659123783976811,0,1,1
"variant_YLR153C_492_guide_chrXII_-_447085",36676.1084631048,0.0966011770805062,0.0280195996699011,0,1,1
"variant_YOR025W_177_guide_chrXV_+_378393",28397.5368881918,0.0550913223995482,0.0288857861135899,0,1,1
"variant_YDR232W_1020_guide_chrIV_+_928473",48519.4922084551,0.00611048715785194,0.0305321596697297,0,1,1
"neutral_YNL290W_960_guide_chrXIV_+_87178",27786.5604289727,0.136574991854254,0.0330701362479584,0,1,1
"neutral_YDR454C_372_guide_chrIV_-_1366457",15215.2783218756,-0.286020902650645,0.0408145788796604,0,1,1
"variant_YBL104C_981_guide_chrII_+_20314",27302.6034900634,0.22587140903741,0.035243681878102,0,1,1
"variant_YGL122C_1428_guide_chrVII_+_279095",16024.8965820215,-0.163022341619565,0.0353957762348145,0,1,1
"neutral_YMR060C_789_guide_chrXIII_+_391718",6985.74673474561,0.179908202005901,0.0435684388732337,0,1,1
"variant_YHR012W_312_guide_chrVIII_+_129910",4973.81561799372,0.0507517919821567,0.0500724634360936,0,1,1
"control_YMR067C_324_guide_chrXIII_+_405240",27207.577984819,-2.12609783005097,0.030081506573077,-51.3969546802796,0,0
"variant_YHR188C_6_guide_chrVIII_-_483827",25820.9261663812,0.173961295424476,0.0362122369235112,0,1,1
"variant_YAR019C_303_guide_chrI_-_174827",7240.32830580265,-0.279517497896866,0.0460261010999143,0,1,1
"variant_YKL192C_9_guide_chrXI_+_80521",52581.3512443993,0.0236676028390279,0.0292410134440523,0,1,1
"variant_YPL152W_897_guide_chrXVI_+_265922",23183.0972797002,0.108292213376202,0.0402399780931916,0,1,1
"variant_YGL256W_615_guide_chrVII_-_15780",18925.8365035824,-0.225116566434574,0.0429607642241346,0,1,1
"variant_YLL018C_786_guide_chrXII_+_110782",2955.38347363014,-0.24443286858796,0.0587824224131358,0,1,1
"variant_YNL241C_1419_guide_chrXIV_-_196520",9462.78398253691,-0.00520245412617481,0.0437912225671036,0,1,1
"variant_YGL008C_1641_guide_chrVII_-_481021",3691.63058533764,0.237497321032508,0.055240526865122,0,1,1
"variant_YLR045C_1860_guide_chrXII_+_235836",64433.5318220709,0.0147460972667969,0.0310792578596377,0,1,1
"variant_YPR024W_990_guide_chrXVI_+_611470",10496.429370717,-0.173065394391506,0.0382691778058627,0,1,1
"variant_YLR314C_159_guide_chrXII_-_763974",28038.84572627,0.229495269788244,0.0393489331926378,0,1,1
"variant_YBL007C_420_guide_chrII_+_215939",32597.1877003201,0.177604647131275,0.0320310651645779,0,1,1
"variant_YPL226W_1779_guide_chrXVI_+_123549",4420.12926325879,0.0170340362191264,0.0490541741834271,0,1,1
"control_YBL008W_156_guide_chrII_+_209806",15575.6565917674,-3.10341106666554,0.0944888462622972,-26.7059146818308,4.01824985257307e-157,2.80592023528794e-154
"variant_YBL041W_465_guide_chrII_+_141713",24787.6416571281,0.272693238421511,0.0364778314453053,0,1,1
"variant_YKL186C_270_guide_chrXI_+_93021",78030.752767263,-0.00714703811358624,0.0274410697760974,0,1,1
"variant_YGL201C_1809_guide_chrVII_-_119100",35051.1170992768,0.00683123406669325,0.0290228919254436,0,1,1
"random_new_17",76104.0847171117,0.689779826822418,0.0291096395395191,3.77125339093882,0.00016242963122553,0.00777500867854138
"variant_YNL112W_387_guide_chrXIV_+_414027",12967.959868267,-0.0546613164739679,0.0362278227924144,0,1,1
"variant_YGR218W_1695_guide_chrVII_+_934236",1188.65112414574,-0.0530883102238634,0.0909204124351837,0,1,1
"variant_YGL219C_249_guide_chrVII_-_84011",17077.0373328578,0.0403968199005095,0.0370725504511668,0,1,1
"neutral_YOR070C_1119_guide_chrXV_-_456702",15879.2772570588,-0.0467763100925688,0.0372525785586823,0,1,1
"neutral_YMR296C_342_guide_chrXIII_-_860546",35951.9934259218,0.361663500897192,0.0297638751648666,0,1,1
"variant_YGR185C_243_guide_chrVII_-_867273",61636.9370939499,-0.324003656744141,0.0313744096981463,0,1,1
"neutral_YMR296C_342_guide_chrXIII_-_860549",31044.9773954056,0.294032488779651,0.0309892998072402,0,1,1
"variant_YJL174W_402_guide_chrX_-_95495",13013.9820949926,0.0777953455963231,0.0387564991620778,0,1,1
"variant_YML085C_54_guide_chrXIII_+_99223",4344.7233515793,-0.0717494164733814,0.0577020972800104,0,1,1
"variant_YNL167C_1866_guide_chrXIV_+_319490",1882.60564881967,-0.0234053643446521,0.0750822051653741,0,1,1
"control_YIL017C_0_guide_chrIX_-_320961",8534.2456383289,-0.458686827278183,0.0409529906416914,0,1,1
"neutral_YIL147C_1137_guide_chrIX_+_72313",14952.9562444633,-0.0403828903195603,0.0386349069269538,0,1,1
"variant_YGL245W_621_guide_chrVII_-_39646",14198.4349290721,-0.0349470701205612,0.0344761186070479,0,1,1
"variant_YOR326W_504_guide_chrXV_+_926228",763.354926652227,-0.230956502789608,0.136001367756782,0,1,1
"variant_YPL226W_2544_guide_chrXVI_+_124312",24541.1055421514,0.0536790602399812,0.0390179097205028,0,1,1
"neutral_YDR160W_1971_guide_chrIV_-_778134",16198.7595348235,-0.00430789735324229,0.0347434557978211,0,1,1
"variant_YLR373C_1950_guide_chrXII_+_869410",12713.6386543721,-0.159879380758292,0.037074128305977,0,1,1
"neutral_YPL106C_1074_guide_chrXVI_+_351200",37423.0707374116,0.0390668544757819,0.0294322546596888,0,1,1
"variant_YLR249W_1902_guide_chrXII_-_638681",14459.6638848704,-0.141629132745163,0.035449217190161,0,1,1
"variant_YNL315C_858_guide_chrXIV_+_43422",48067.2257280977,-0.126342510419537,0.029469255263874,0,1,1
"neutral_YPR035W_432_guide_chrXVI_+_642639",17805.9471579121,-0.0372970449796275,0.0308802667761134,0,1,1
"variant_YPL231W_864_guide_chrXVI_-_109522",44427.8166054194,0.116620096838235,0.0266326195153051,0,1,1
"neutral_YJR016C_1245_guide_chrX_+_464963",9023.97923081939,0.240732395617866,0.0395958978429611,0,1,1
"neutral_YIL125W_2691_guide_chrIX_-_125387",9769.55072973555,-0.0362316524748918,0.0382887688977723,0,1,1
"variant_YHR088W_723_guide_chrVIII_+_282223",1295.58077921299,-0.220759805011148,0.0832224518798463,0,1,1
"variant_YBR243C_498_guide_chrII_-_706291",6135.54073259353,-0.173322316901198,0.0467703739694146,0,1,1
"variant_YLR359W_456_guide_chrXII_+_844737",1295.17177293737,0.193334866507257,0.088649600837844,0,1,1
"neutral_YBR142W_123_guide_chrII_+_528444",339.527837321362,0.258418192254542,0.184958342383376,0,1,1
"variant_YFR029W_87_guide_chrVI_-_211023",71440.5727428891,0.0226114156677428,0.0274702775800272,0,1,1
"variant_YPR181C_1590_guide_chrXVI_-_898076",19586.892128318,0.200650459693074,0.0368085611917452,0,1,1
"variant_YFR040W_1311_guide_chrVI_-_235556",7607.73478747147,0.0567680971360466,0.0411260165757882,0,1,1
"variant_YER036C_768_guide_chrV_-_224427",2063.11207371906,-0.101429474512255,0.0806840305841909,0,1,1
"variant_YIL021W_102_guide_chrIX_-_313008",18393.1856930334,0.059317106027766,0.0337417091002153,0,1,1
"variant_YLR342W_1020_guide_chrXII_-_811024",12754.5886465247,-0.214678301545789,0.0506882427472307,0,1,1
"variant_YJL002C_18_guide_chrX_-_434633",10542.2509966664,-0.0798165324297891,0.0425128496834555,0,1,1
"variant_YGR229C_1128_guide_chrVII_+_949766",41996.1892393305,0.126633774537625,0.0273039630173215,0,1,1
"variant_YHR111W_279_guide_chrVIII_-_333352",14074.9503123923,0.186833531391435,0.0389153311263108,0,1,1
"neutral_YGL201C_1809_guide_chrVII_-_119100",35698.0480809813,0.00776127296178902,0.0298314595461831,0,1,1
"neutral_YER171W_2292_guide_chrV_+_529377",6049.40511604654,-0.0690062079064411,0.0439294455072172,0,1,1
"variant_YFL054C_1653_guide_chrVI_+_21133",24047.2117767778,0.265024758074791,0.0404982179448238,0,1,1
"neutral_YIR006C_1260_guide_chrIX_+_368644",30551.4678162851,-0.0125340468213786,0.0276889725963279,0,1,1
"variant_YJR045C_468_guide_chrX_+_521127",13858.9062134445,0.112641042176963,0.0361009355790907,0,1,1
"variant_YNL124W_879_guide_chrXIV_+_393767",3184.47123090117,0.100821891218535,0.0674573847960197,0,1,1
"variant_YHR042W_1206_guide_chrVIII_-_191752",6277.36310783949,-0.275455332366981,0.0491148745169922,0,1,1
"variant_YLR185W_105_guide_chrXII_-_523130",5833.4278948192,0.313270298602448,0.0518953592704797,0,1,1
"variant_YJL069C_1404_guide_chrX_-_311304",11722.1092034277,0.117806570514175,0.0352177688554197,0,1,1
"variant_YJL034W_42_guide_chrX_-_381371",4001.58879661574,-0.00115455575510538,0.0547556172481289,0,1,1
"variant_YDR041W_234_guide_chrIV_-_540039",20840.0095460974,-0.0847147189243992,0.0329630916447887,0,1,1
"neutral_YDL103C_282_guide_chrIV_+_276291",15425.0322993307,-0.0373419998868717,0.0344129951547159,0,1,1
"variant_YDR390C_66_guide_chrIV_+_1256780",10065.6121037879,0.00338006026903793,0.0361393477202991,0,1,1
"neutral_YDR527W_411_guide_chrIV_+_1491509",4146.86203305931,-0.0459080873110157,0.0544549565420525,0,1,1
"variant_YDR232W_222_guide_chrIV_-_927681",2791.7627100973,-0.101108811840802,0.0673191186316485,0,1,1
"variant_YMR131C_1149_guide_chrXIII_-_533550",13269.1998629369,0.0800864085566417,0.0391887020748905,0,1,1
"variant_YJR016C_1677_guide_chrX_+_464528",3481.55143099657,-0.0148669133676283,0.0676552277676444,0,1,1
"variant_YER025W_279_guide_chrV_-_205530",4541.93532868942,-0.108543550541917,0.0501472556309283,0,1,1
"variant_YAL043C_138_guide_chrI_-_60913",15050.0063844009,0.105735419938416,0.0490892211404389,0,1,1
"variant_YNL216W_51_guide_chrXIV_+_241737",21947.8164469256,0.0752270732365559,0.0397090707556851,0,1,1
"variant_YOR001W_147_guide_chrXV_+_326982",2580.31426253574,-0.0452800185870254,0.0632037458636476,0,1,1
"variant_YDR390C_378_guide_chrIV_+_1256471",3022.10884573077,-0.194679672044289,0.0609052472686297,0,1,1
"variant_YPL093W_441_guide_chrXVI_-_371418",8228.18094063003,-0.00333215073647241,0.0413422396590815,0,1,1
"variant_YHR102W_954_guide_chrVIII_-_317532",10440.1415145388,-0.127859701755151,0.0500173762080915,0,1,1
"variant_YOR048C_558_guide_chrXV_+_421089",1888.59205743609,0.247649418469829,0.0766123543659375,0,1,1
"variant_YJL026W_294_guide_chrX_-_392704",6178.88582494863,0.00422599541904972,0.0481931365938518,0,1,1
"variant_YLR132C_216_guide_chrXII_-_407936",5869.38535354686,-0.0393596681267223,0.0437073383022819,0,1,1
"variant_YDR477W_192_guide_chrIV_-_1412571",11568.2141241994,-0.0337960069587189,0.0393426330401047,0,1,1
"variant_YDR324C_357_guide_chrIV_-_1116402",11112.4268475616,-0.299918542232378,0.0445086829491646,0,1,1
"variant_YEL035C_432_guide_chrV_+_85111",540.317393198728,-0.412372209974675,0.150578607076017,0,1,1
"variant_YLR190W_555_guide_chrXII_-_535775",25896.4014938275,0.127922724653561,0.030714609925592,0,1,1
"variant_YDR188W_429_guide_chrIV_-_836851",17368.6086503137,0.100036104346866,0.0339107194220358,0,1,1
"variant_YHR111W_372_guide_chrVIII_+_333441",11579.7558226824,-0.487524349131181,0.0408896134237539,0,1,1
"variant_YBL007C_582_guide_chrII_+_215781",5549.6626613816,0.227325241704682,0.0501965478391925,0,1,1
"random_new_13",94580.0836831642,0.0869951945959192,0.0257073305030113,0,1,1
"variant_YCR057C_843_guide_chrIII_-_222387",35033.6378075049,-0.0069455882461989,0.0286322928881807,0,1,1
"variant_YER023W_339_guide_chrV_-_201419",17610.1321061437,-0.201082521602045,0.0366996300172672,0,1,1
"variant_YKL069W_390_guide_chrXI_-_307675",9976.02875900303,-0.0787193838244627,0.0378629781136203,0,1,1
"neutral_YKL022C_1011_guide_chrXI_+_396236",26338.0640549137,-0.0404920052549286,0.0292481399196815,0,1,1
"variant_YMR207C_975_guide_chrXIII_+_682587",7506.01858931104,0.0274164339219843,0.0436985541795263,0,1,1
"variant_YOR116C_594_guide_chrXV_-_543548",6367.9270228556,0.0504516827480981,0.0447831910574661,0,1,1
"neutral_YCR072C_609_guide_chrIII_-_241739",6263.75518077135,0.00711800454534539,0.0469561027405406,0,1,1
"neutral_YDR156W_381_guide_chrIV_-_769909",79716.0066053375,-0.177053941969343,0.024475164454269,0,1,1
"neutral_YPL061W_651_guide_chrXVI_+_433240",8009.75638176735,-0.0225827494997691,0.0457445516717702,0,1,1
"variant_YDR162C_390_guide_chrIV_-_780706",7654.19767606442,0.219131406011332,0.0395940909861677,0,1,1
"variant_YNL061W_1272_guide_chrXIV_-_511818",25499.1288968183,0.0447006086453241,0.0328583502691643,0,1,1
"variant_YDR388W_924_guide_chrIV_+_1251111",4536.50594092426,0.0917305043967829,0.0560901952523146,0,1,1
"neutral_YGL043W_243_guide_chrVII_-_417732",51775.5206186905,-0.140875593139441,0.029669101564369,0,1,1
"variant_YKL088W_291_guide_chrXI_-_275572",1868.99247594712,-0.165464107378645,0.0837202687917293,0,1,1
"variant_YGL155W_621_guide_chrVII_+_214703",15195.0898806307,-0.106141491910563,0.0333481846058729,0,1,1
"variant_YOR098C_2589_guide_chrXV_-_508584",20919.91033015,-0.049260542975687,0.033300190705809,0,1,1
"neutral_YBL084C_36_guide_chrII_+_69407",48680.1335726457,-0.0831848644417403,0.0326626724202963,0,1,1
"neutral_YJL005W_36_guide_chrX_-_425200",39567.9141005013,-0.0690323086402441,0.029492985210849,0,1,1
"neutral_YLR175W_417_guide_chrXII_-_506558",7942.64254314956,-0.00519106883758981,0.0429213149091761,0,1,1
"variant_YEL031W_894_guide_chrV_-_91158",1414.6941305567,0.191832687816918,0.0850599014893441,0,1,1
"variant_YDR145W_561_guide_chrIV_-_747305",15565.5934784316,-0.228191949443094,0.0354088591158718,0,1,1
"neutral_YPR034W_1122_guide_chrXVI_-_640650",113217.803020501,-0.037105989096266,0.0280598617360819,0,1,1
"variant_YDR232W_996_guide_chrIV_+_928452",22343.4859508023,0.0657899464488085,0.03460070566822,0,1,1
"variant_YHR040W_420_guide_chrVIII_+_188340",6706.30984434952,0.0853389275012305,0.0443329653543643,0,1,1
"variant_YEL032W_1401_guide_chrV_+_88335",47806.0971973627,0.101099282369297,0.0283867132153651,0,1,1
"variant_YHR102W_327_guide_chrVIII_+_316901",41366.7360851139,0.0219851739396119,0.029293444136336,0,1,1
"variant_YIL125W_2691_guide_chrIX_-_125387",7627.09890717865,0.0486992112186327,0.0416539871796527,0,1,1
"variant_YDR353W_618_guide_chrIV_-_1183924",16893.5971349541,0.130718047435904,0.0324760947907694,0,1,1
"variant_YIL091C_381_guide_chrIX_-_192816",3052.01498196865,0.36244539778346,0.060424176774007,0,1,1
"variant_YDR369C_1449_guide_chrIV_+_1216130",21773.1891788061,0.131272410426242,0.0315371521263556,0,1,1
"variant_YGR191W_1083_guide_chrVII_+_881500",26259.6264168565,0.165104933890284,0.0293597849434587,0,1,1
"neutral_YLR355C_66_guide_chrXII_+_839186",12367.9690199811,0.0785319400569331,0.0357597198836507,0,1,1
"variant_YMR239C_975_guide_chrXIII_-_748701",828.347607791546,0.104511627530587,0.104995077274893,0,1,1
"variant_YLR293C_258_guide_chrXII_+_721170",14618.8956528368,-0.275264907856912,0.0379212446086891,0,1,1
"variant_YOL097C_195_guide_chrXV_+_137631",33662.8271117032,-0.109947568624792,0.0306497272738469,0,1,1
"variant_YGR024C_522_guide_chrVII_+_532066",3689.91831375745,-0.292394102767952,0.0648925692395545,0,1,1
"variant_YDR382W_129_guide_chrIV_+_1239624",22485.7808491727,-0.0227368371997465,0.0318230030923434,0,1,1
"neutral_YGR186W_945_guide_chrVII_-_868718",4181.55861547968,0.309722668965012,0.0554358526882573,0,1,1
"random_new_29",77273.4456661353,-0.0837841708193718,0.0286090206793468,0,1,1
"deletion_2_YDL227C_1305_guide_chrIV_-_46731",10441.2094350525,-0.207454152811834,0.0438185044185897,0,1,1
"variant_YCL043C_774_guide_chrIII_-_49449",16529.0371874296,-0.55543660646833,0.0361425366381529,0,1,1
"variant_YIL022W_1272_guide_chrIX_+_312434",179972.296452412,-0.183019161380851,0.0295463886417051,0,1,1
"variant_YMR205C_768_guide_chrXIII_+_673996",674.256124635541,-0.578730514040971,0.141379373822699,0,1,1
"neutral_YPR082C_369_guide_chrXVI_+_704280",4145.72967598866,-0.159177032001315,0.0540544543349938,0,1,1
"variant_YPR183W_255_guide_chrXVI_+_901010",39779.8976470341,0.216785682437594,0.0288299098319515,0,1,1
"neutral_YOL021C_126_guide_chrXV_-_285302",2099.57145525511,0.198813379598388,0.0842214765519389,0,1,1
"random_new_37",74792.6713546498,0.24207304594633,0.0270546471527823,0,1,1
"neutral_YLR264W_48_guide_chrXII_-_673186",27478.7317002798,0.170917423796132,0.0346386928365651,0,1,1
"neutral_YDR388W_975_guide_chrIV_+_1251162",2894.09416920913,0.220395209749024,0.0619387686425191,0,1,1
"variant_YPL266W_645_guide_chrXVI_-_39765",7420.46767307444,-0.0948883285037239,0.0403484451687574,0,1,1
"variant_YBR196C_1623_guide_chrII_-_612272",16830.0215127015,0.0778147027658482,0.0355324403957505,0,1,1
